"ANID","Alternate ID","Chem Group","Sample Type","Investigator Name","Institution","Site Name","Site State","Site Country","Site Latitude","Site Longitude","Source Name","Source State","Source Country","Source/Excavator/Museum","Period","Artifact Date","Comments","Analytical History","Long RDF","Long Date","Short RDF","Short Date","Spare_ID","Ba","La","Lu","Nd","Sm","U","Yb","Ce","Co","Cs","Eu","Fe","Hf","Rb","Sb","Sc","Sr","Ta","Tb","Th","Zn","Zr","Br","Al","Cl","Dy","K","Mn","Na","NKT_edits"
"UUP004","UUP004","UU-PU","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Uyo Uyo","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","EHM2",18-Aug-95,"LOVE2-S",20-Jul-95,"UUP004",827.80,34.8188,0.2274,20.8346,3.5684,6.3323,1.1406,63.3409,0.2681,5.5877,0.5298,5703.3,3.1627,161.54,0.3684,1.9140,210.54,1.0472,0.3568,16.7229,43.01,123.89,0.000,67614.2,721.3,2.1027,34523.0,465.94,28654.3,
"UUP005","UUP005","CHIVAY","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Chivay","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","JES2",9-Feb-96,"JSA2-S",7-Mar-96,"UUP005",160.70,18.7661,0.3022,23.5344,4.0124,9.9041,1.4118,40.9365,0.3496,9.8250,0.2844,4811.8,3.6838,243.45,0.8496,3.0462,43.58,1.7503,0.4529,23.2025,45.48,137.86,0.000,73196.3,263.6,2.0298,36920.4,717.61,31213.5,
"UUP006","UUP006","UU-PU","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Uyo Uyo","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","JES2",9-Feb-96,"JSA2-S",7-Mar-96,"UUP006",824.90,35.0491,0.2178,23.2384,3.5088,6.1170,1.1873,64.7202,0.2180,5.6324,0.5380,5342.3,3.1194,162.98,0.4003,1.8469,146.95,1.0644,0.3236,17.1167,20.40,106.98,0.000,72216.8,705.3,2.1722,33059.9,445.07,27797.2,
"UUP007","UUP007","CHIVAY","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Chivay","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","JES2",9-Feb-96,"JSA2-S",7-Mar-96,"UUP007",150.30,19.9465,0.3080,17.8564,4.1342,9.0911,1.4565,41.3356,0.3228,9.8326,0.2759,4794.2,3.6407,244.01,0.8430,3.0411,47.89,1.7438,0.5017,23.3511,41.48,117.86,0.000,70796.6,296.6,2.1213,38342.0,700.02,30396.6,
"UUP008","CVP-1","UU-PU","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Uyo Uyo","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","STN2",11-Apr-97,"JMA2-S",3-Apr-98,"UUP008",822.60,35.0123,0.2346,25.4714,3.6392,6.6440,1.2314,63.8059,0.2462,5.6073,0.5453,5693.4,3.2575,161.07,0.4624,1.8767,161.65,1.0616,0.3009,16.7111,41.62,119.86,0.000,75167.6,693.6,2.0581,36501.5,453.76,28159.9,
"UUP009","CVP-2","UU-PU","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Uyo Uyo","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","STN2",11-Apr-97,"JMA2-S",3-Apr-98,"UUP009",820.20,34.0894,0.2289,23.8832,3.5177,6.4146,1.2107,62.5178,0.2354,5.4874,0.5336,5410.1,3.0932,159.54,0.4485,1.8491,164.64,1.0317,0.3039,16.6007,42.79,113.28,0.000,70341.3,626.5,2.2509,37880.8,468.35,28031.3,
"UUP010","CVP-3","UU-PU","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Uyo Uyo","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","STN2",11-Apr-97,"JMA2-S",3-Apr-98,"UUP010",832.30,34.4412,0.2342,23.0496,3.5429,5.2106,1.2205,62.8938,0.2683,5.5234,0.5315,5900.3,3.1152,160.85,0.4837,1.8469,148.97,1.0534,0.2855,16.8300,43.53,120.84,0.000,72253.2,659.7,1.8877,38370.9,454.81,28057.4,
"UUP011","CVP-4","UU-PU","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Uyo Uyo","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","STN2",11-Apr-97,"JMA2-S",3-Apr-98,"UUP011",843.80,35.0094,0.2368,28.7440,3.5892,5.3170,1.2369,64.4992,0.2174,5.6531,0.5533,5452.4,3.2292,164.21,0.4988,1.8805,146.63,1.0648,0.3086,16.8523,41.04,119.48,0.000,69254.0,705.6,1.8553,38639.0,454.86,28143.3,
"UUP012","CVP-5","UU-PU","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Uyo Uyo","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","STN2",11-Apr-97,"JMA2-S",3-Apr-98,"UUP012",810.50,34.1399,0.2377,19.7335,3.4745,5.3165,1.1989,63.0194,0.2564,5.5527,0.5423,5472.7,3.1592,160.32,0.4592,1.8641,222.25,1.0404,0.2959,16.5120,42.11,101.42,0.000,73227.4,710.2,1.8816,33676.1,447.79,28137.4,
"UUP013","CVP-6","UU-PU","source","Brooks, Sarah","University of Illinois-Chicago","Uyo Uyo","Arequipa Region","Peru",-15.6200,-71.7600,"Uyo Uyo","Arequipa Region","Peru","Brooks, Sarah",,,,"MURR (SRM-278: short and long)","STN2",11-Apr-97,"JMA2-S",3-Apr-98,"UUP013",822.40,34.7316,0.2263,25.9805,3.5349,5.9486,1.1919,65.3941,0.2480,5.7204,0.5544,5561.4,3.2332,164.20,0.4800,1.9210,159.46,1.0716,0.3143,17.0844,43.94,126.68,0.000,74164.2,788.5,1.9575,37423.4,452.39,28340.7,
"VAP001","VAP001","PUZ-PU","source","Burger, Richard","Yale University","Vischongo","Ayacucho Region","Peru",,,"Vischongo","Ayacucho Region","Peru","Matsumoto, Yuichi",,,,"MURR (SRM-278: short and long)","NMC3",21-Nov-10,"JUF1-S",7-Jan-11,"VAP001",204.30,18.9283,0.2745,11.7896,2.5169,5.5262,0.8916,36.6882,0.1321,3.6422,0.3044,4761.6,3.6925,113.03,0.2513,1.6861,60.82,2.0048,0.2631,14.2622,42.68,122.54,1.350,68192.8,721.9,1.2760,36311.4,514.80,32317.5,
"VAP002","VAP002","PUZ-PU","source","Burger, Richard","Yale University","Vischongo","Ayacucho Region","Peru",,,"Vischongo","Ayacucho Region","Peru","Matsumoto, Yuichi",,,,"MURR (SRM-278: short and long)","NMC3",21-Nov-10,"JUF1-S",7-Jan-11,"VAP002",268.50,21.1023,0.1217,14.1655,2.6472,5.4626,0.8858,40.0521,0.1735,3.5729,0.3402,5013.7,3.6757,110.77,0.2271,1.6695,117.57,1.9611,0.2563,14.1954,42.49,113.02,1.707,64849.6,754.5,1.5260,38254.2,498.90,32119.0,
"VCPU01",,"PUZ-PU","source","Tripcevich, Nico","University of California-Berkeley","Vilcas","Ayacucho Region","Peru",,,"Puzolana","Ayacucho Region","Peru",,,,,"MURR (SRM-278: short and long)","FMA2",2-Feb-14,"JCF1-S",31-Jan-14,"VCPU01",275.24,21.8326,0.2059,18.5511,3.1698,5.2020,0.9659,37.1672,0.1717,3.4766,0.4064,5379.9,3.7887,109.31,0.2291,1.7515,111.38,2.0144,0.2962,14.0601,36.21,128.10,2.482,70946.0,742.4,1.4343,39207.1,507.96,33274.0,
"VCPU02",,"PUZ-PU","source","Tripcevich, Nico","University of California-Berkeley","Vilcas","Ayacucho Region","Peru",,,"Puzolana","Ayacucho Region","Peru",,,,,"MURR (SRM-278: short and long)","FMA2",2-Feb-14,"JCF1-S",31-Jan-14,"VCPU02",189.07,18.6771,0.1898,13.9146,2.3793,6.0801,0.8326,31.6617,0.1427,3.7551,0.2761,4751.2,3.6627,113.73,0.2409,1.5228,73.25,1.9042,0.2130,14.7548,28.46,118.76,1.928,67587.6,630.6,1.1964,33213.6,471.73,31323.6,
"VCPU03",,"PUZ-PU","source","Tripcevich, Nico","University of California-Berkeley","Vilcas","Ayacucho Region","Peru",,,"Puzolana","Ayacucho Region","Peru",,,,,"MURR (SRM-278: short and long)","FMA2",2-Feb-14,"JCF1-S",31-Jan-14,"VCPU03",164.02,19.1793,0.2046,13.6363,2.4346,5.7904,0.8721,32.4900,0.1407,3.8223,0.2831,4861.9,3.6639,115.60,0.2706,1.5564,72.59,1.9299,0.2614,15.0072,32.01,123.98,1.456,65804.8,543.3,1.0914,37395.1,475.15,28943.9,
"VCPU04",,"PUZ-PU","source","Tripcevich, Nico","University of California-Berkeley","Vilcas","Ayacucho Region","Peru",,,"Puzolana","Ayacucho Region","Peru",,,,,"MURR (SRM-278: short and long)","FMA2",2-Feb-14,"JCF1-S",31-Jan-14,"VCPU04",220.90,21.8445,0.1944,14.5019,2.3888,5.8007,0.7988,35.2037,0.1661,3.7429,0.2894,4866.0,3.7106,114.09,0.2577,1.4721,66.60,1.8373,0.2109,14.9708,28.65,125.89,1.769,68002.8,633.6,0.9284,40984.5,447.37,31716.9,
"VCPU05",,"PUZ-PU","source","Tripcevich, Nico","University of California-Berkeley","Vilcas","Ayacucho Region","Peru",,,"Puzolana","Ayacucho Region","Peru",,,,,"MURR (SRM-278: short and long)","FMA2",2-Feb-14,"JCF1-S",31-Jan-14,"VCPU05",270.77,20.8696,0.2081,17.6369,2.7482,5.7881,0.9416,35.4602,0.1589,3.5823,0.3469,5025.4,3.7532,110.55,0.2307,1.6192,77.51,1.9493,0.2395,14.3468,34.37,116.14,1.801,71970.4,697.3,1.3608,34823.8,483.90,32227.2,
"VCPU06",,"PUZ-PU","source","Tripcevich, Nico","University of California-Berkeley","Vilcas","Ayacucho Region","Peru",,,"Puzolana","Ayacucho Region","Peru",,,,,"MURR (SRM-278: short and long)","FMA2",2-Feb-14,"JCF1-S",31-Jan-14,"VCPU06",178.29,19.0704,0.1990,13.7525,2.4211,5.9547,0.8780,32.2818,0.1413,3.7777,0.2843,4806.6,3.6889,114.50,0.2523,1.5440,76.84,1.9428,0.2234,14.9341,28.17,118.77,1.336,68305.7,630.0,1.5477,34519.3,480.14,32323.7,
"VCPU07",,"PUZ-PU","source","Tripcevich, Nico","University of California-Berkeley","Vilcas","Ayacucho Region","Peru",,,"Puzolana","Ayacucho Region","Peru",,,,,"MURR (SRM-278: short and long)","FMA2",2-Feb-14,"JCF1-S",31-Jan-14,"VCPU07",172.37,19.0158,0.2005,13.3459,2.4183,5.8720,0.8438,32.1930,0.1493,3.7685,0.2840,4807.3,3.6611,114.29,0.2493,1.5384,68.25,1.9188,0.2263,14.8505,28.12,115.03,1.979,69191.4,658.1,1.3846,35441.0,472.92,31275.3,
"WAS001","#2","outlier","source","Wasilewski, Michal","Poland",,,"Peru",,,"OUTLIER","UNKNOWN","Peru","Wasilewski, Michal",,,"OUTLIER","MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS001",688.80,16.0114,0.2500,13.6607,2.9433,3.8650,1.1706,31.2203,9.5042,0.1648,0.6578,18615.3,5.0730,9.00,0.5346,4.7044,2824.02,0.4350,0.3864,3.4321,51.64,199.57,2.020,28498.6,3270.8,2.2730,4926.1,844.99,23117.5,
"WAS008","Achay Marca A","ALCA-4","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-4","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS008",1032.60,23.5158,0.1700,14.3352,2.7237,1.5448,0.9715,44.7783,0.3750,2.6283,0.4740,5833.8,2.9175,103.31,0.3633,1.8096,167.00,0.6492,0.2968,7.6721,36.76,104.04,0.857,75131.5,392.5,1.4595,32985.3,587.55,33428.4,
"WAS009","Achay Marca B","ALCA-4","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-4","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS009",1002.00,23.4905,0.1651,15.8270,2.6953,1.6401,0.9900,44.0762,0.3212,2.5896,0.4657,5536.7,2.9106,101.80,0.3768,1.7618,163.93,0.6354,0.3138,7.6455,37.23,91.35,0.969,70192.9,415.8,1.8053,33756.8,570.02,32864.9,
"WAS010","Minti Cocha A","ALCA-4","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-4","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS010",1006.80,23.4824,0.1725,14.9525,2.6733,1.7953,0.9591,44.5042,0.3066,2.6361,0.4655,5578.1,2.9183,102.49,0.4104,1.7746,181.44,0.6224,0.2867,7.6282,37.05,90.30,1.189,75325.5,441.8,1.3335,31036.6,575.27,32989.5,
"WAS014","CH.01-c","outlier","source","Wasilewski, Michal","Poland",,,"Peru",,,"OUTLIER","UNKNOWN","Peru","Wasilewski, Michal",,,"OUTLIER","MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS014",336.40,26.2599,0.4051,22.3156,4.7997,2.2991,2.6371,53.6336,6.4105,0.5858,0.8964,18188.4,12.1416,22.65,3.4660,6.5389,863.00,0.8316,0.6801,7.8659,147.78,412.80,2.326,36296.1,7856.9,4.1338,7019.4,1169.61,30672.2,
"WAS023","N-S-a","ALCA-4","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-4","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS023",1000.70,24.2838,0.1826,15.7441,2.7635,1.7123,1.0293,45.5911,0.4130,2.6779,0.4850,5984.4,3.3572,105.49,0.3961,1.8664,173.86,0.6590,0.2893,7.7787,36.87,116.88,0.762,70499.5,328.4,1.6901,35330.7,562.31,31384.3,
"WAS024","N-S-b","ALCA-1","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-1","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS024",961.50,28.3261,0.2438,18.0282,3.4493,3.4027,1.0465,55.5435,0.2175,2.7002,0.4770,5230.7,3.4834,132.32,0.1658,1.7200,74.00,0.9116,0.3569,13.2696,40.51,111.75,1.808,78711.9,603.5,2.4776,38697.9,490.53,32007.9,
"WAS025","N-S-c","ALCA-1","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-1","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS025",989.40,28.8409,0.2192,19.9149,3.5027,3.4808,1.0752,56.5746,0.2218,2.7867,0.4870,5442.2,3.5293,134.98,0.1676,1.7735,80.90,0.9419,0.3454,13.5088,40.79,125.78,1.879,73837.0,609.1,2.0781,37900.3,466.69,30395.7,
"WAS030","0.11-e","ALCA-5","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-5","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS030",992.70,34.0789,0.2129,21.4561,3.6434,3.1241,1.0061,64.7383,0.1788,2.5845,0.5736,5450.2,3.3759,123.82,0.1518,1.7194,138.12,0.8829,0.3395,13.4584,45.45,119.89,1.796,71960.4,537.5,1.9208,37618.1,476.60,31374.1,
"WAS040","P2-3","ALCA-1","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-1","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS040",996.50,27.9415,0.2252,19.4819,3.4377,3.5278,1.0144,54.6923,0.2436,2.7194,0.4768,5328.8,3.4115,132.40,0.1941,1.7344,77.97,0.9080,0.3435,13.1673,40.58,112.20,1.920,70092.6,538.7,1.7306,35381.4,480.25,31147.3,
"WAS042","P4-b","ALCA-5","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-5","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS042",1015.80,34.5112,0.2239,21.5392,3.6735,3.1523,1.0383,64.8198,0.1865,2.6027,0.5769,5485.4,3.3906,125.13,0.1482,1.7274,145.88,0.8787,0.3449,13.4477,43.64,123.17,1.686,74265.2,507.2,2.0290,38453.7,484.59,32463.8,
"WAS043","P4-c","outlier","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"OUTLIER from Alca","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS043",434.40,43.9988,0.2067,20.5257,3.3784,8.8243,1.5183,73.5775,0.3411,6.5316,0.4097,6103.0,4.3087,232.62,0.1788,2.1620,91.21,1.4309,0.2906,30.6458,34.66,186.60,2.095,68223.3,605.4,1.7058,42102.7,446.99,29578.1,
"WAS045","P12-a","ALCA-5","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-5","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS045",1005.50,34.7039,0.2205,21.8070,3.7045,3.1803,1.0332,65.7780,0.2037,2.6802,0.5913,5577.5,3.4673,126.33,0.1616,1.7534,131.54,0.9098,0.3470,13.6891,45.58,114.31,1.305,71758.6,360.5,2.0547,36902.9,496.36,33322.4,
"WAS053","V4-b","unk-P1","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P1 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS053",44.70,29.8963,0.2479,18.1020,3.7218,10.7634,1.9017,57.6864,0.0782,9.4053,0.1944,5369.3,4.7946,247.79,0.7898,1.5309,0.00,1.6342,0.3781,36.3244,43.12,184.65,2.006,64075.9,857.2,2.9590,40021.1,638.04,31154.8,
"WAS054","V5-a","unk-P1","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P1 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS054",58.50,35.4205,0.2494,20.9318,4.0515,10.6232,1.9523,67.9020,0.0895,9.2610,0.1969,5426.7,4.9763,243.10,0.8012,1.8129,0.00,1.6293,0.3979,36.6391,59.09,193.68,1.976,66441.5,835.7,2.8181,39939.6,675.66,31209.5,
"WAS055","V5-b","unk-P1","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P1 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS055",62.50,30.1721,0.2458,16.4102,3.4640,11.7183,1.8289,56.0440,0.0942,10.1764,0.1553,5019.5,4.5355,261.78,0.8894,1.2433,0.00,1.6971,0.3261,38.9802,37.84,182.37,1.775,60723.7,844.9,1.8983,38475.3,595.99,30505.6,
"WAS056","V7-a","unk-P1","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P1 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS056",36.50,30.7214,0.2532,17.3152,3.8223,10.8934,1.8841,59.3983,0.1143,9.3615,0.1949,5476.8,5.0186,245.86,0.7808,1.5775,0.00,1.6751,0.3612,36.7380,43.11,187.96,1.819,67773.9,761.2,2.2646,42436.1,637.82,29347.2,
"WAS057","V7-b","unk-P1","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P1 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS057",70.00,32.8405,0.2499,19.2845,4.0193,10.7885,1.9194,63.5284,0.1018,9.4212,0.2077,5734.7,5.1000,245.76,0.7817,1.5935,0.00,1.6459,0.3941,36.8181,44.02,195.62,1.973,65934.0,724.3,2.4189,36062.2,642.59,31592.8,
"WAS060","W1-a","ALCA-5","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-5","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"SID1-S",22-Sep-06,"WAS060",1005.60,34.2342,0.2070,21.9580,3.6697,3.3901,1.0453,65.0300,0.1780,2.6056,0.5766,5453.3,3.4208,125.02,0.1674,1.7203,143.34,0.8990,0.3412,13.4932,41.85,119.60,1.875,70802.0,582.0,2.3149,37277.2,486.96,32144.9,
"WAS061","W1-b","unk-P5","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P5 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS061",1000.60,29.3368,0.3011,17.4394,3.2854,4.7073,1.3699,54.1324,0.2345,5.7410,0.5262,5058.7,2.9603,150.31,0.3891,2.1056,124.91,1.0596,0.3201,17.7962,33.91,120.47,1.913,72949.9,469.4,1.8482,37397.9,524.76,27036.0,
"WAS062","W2-a","unk-P6","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P6 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS062",907.40,17.1507,0.3116,11.4570,2.7068,5.2342,1.3972,34.2570,0.6721,7.1225,0.3942,5320.2,2.4006,164.69,0.4501,2.3503,95.47,1.0817,0.3270,13.7960,26.28,84.64,0.629,65435.8,328.5,2.0751,42104.1,543.83,20867.9,
"WAS071","W10","ALCA-1","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-1","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS071",976.60,28.7994,0.2092,18.9967,3.5283,3.3462,1.0441,56.7418,0.2042,2.7780,0.4896,5374.6,3.5007,134.59,0.1605,1.7632,92.49,0.9323,0.3583,13.4590,45.29,112.94,1.725,67342.3,596.2,1.6689,38645.1,476.09,31296.8,
"WAS072","W12","unk-P5","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P5 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS072",925.00,24.7751,0.2985,15.1465,3.0042,4.7625,1.4046,45.9741,0.3991,5.8056,0.4640,5424.0,2.9420,147.24,0.4150,2.2403,121.19,1.0389,0.3101,16.1404,27.12,120.64,1.076,67722.8,369.1,2.1988,35275.1,520.91,28145.0,
"WAS073","W13","unk-P5","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P5 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS073",933.50,24.8747,0.2947,15.6044,3.0113,4.8315,1.4292,45.9942,0.3577,5.8892,0.4619,5434.1,2.8902,148.59,0.4116,2.2568,122.44,1.0216,0.3090,16.2318,26.63,111.88,1.065,68973.7,330.2,2.0574,35223.4,510.99,27669.7,
"WAS074","W14","ALCA-1","source","Wasilewski, Michal","Poland","Alca","Arequipa Region","Peru",-15.1200,-72.6900,"Alca-1","Arequipa Region","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","WGF1",22-Oct-06,"BRF1-S",26-Oct-06,"WAS074",988.80,28.6147,0.1964,18.9995,3.5117,3.6041,1.0865,56.4156,0.2161,2.7642,0.4924,5345.7,3.5293,133.45,0.1670,1.7475,81.57,0.9186,0.3480,13.4414,44.03,107.39,1.557,70054.3,672.6,2.3128,35009.3,479.06,31776.8,
"WAS76a","76a","unk-P2","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P2 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","AFI4",30-Nov-08,"ATW2-S",18-Dec-08,"WAS76a",616.20,19.6300,0.1794,14.7747,3.1708,7.1234,1.2993,40.2782,0.2736,6.5522,0.3678,4452.6,2.9140,158.60,0.5086,1.8079,78.32,1.4115,0.3658,16.0346,37.74,121.95,1.431,71388.0,271.3,2.1363,37141.7,561.98,30376.9,
"WAS76b","76b","unk-P2","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P2 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","AFI4",30-Nov-08,"ATW2-S",18-Dec-08,"WAS76b",610.00,19.6087,0.1867,15.0919,3.1456,6.9484,1.2815,40.1600,0.1511,6.5581,0.3684,4392.1,2.8737,159.84,0.5004,1.7988,65.33,1.4326,0.3504,16.0574,37.38,120.82,1.279,75650.3,323.2,2.3793,34472.4,564.37,29779.6,
"WAS76c","76c","unk-P2","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P2 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","AFI4",30-Nov-08,"ATW2-S",18-Dec-08,"WAS76c",600.00,19.9116,0.1788,15.8280,3.1683,7.0582,1.2586,40.6602,0.1723,6.5521,0.3714,4452.0,2.9426,159.75,0.4990,1.8026,72.90,1.4193,0.3605,16.1280,38.75,123.31,1.207,71906.4,331.5,2.8886,35593.8,559.77,30234.9,
"WAS76d","76d","unk-P2","source","Wasilewski, Michal","Poland",,,"Peru",,,"unknown group P2 - Peru","UNKNOWN","Peru","Wasilewski, Michal",,,,"MURR (SRM-278: short and long)","AFI4",30-Nov-08,"ATW2-S",18-Dec-08,"WAS76d",621.20,19.9168,0.3221,15.9279,3.1765,7.5244,1.3182,40.7158,0.1644,6.5512,0.3702,4449.8,3.0062,159.34,0.5020,1.8009,80.35,1.4141,0.3529,16.1166,36.79,127.41,1.231,74646.8,256.8,2.5642,33642.2,557.73,30324.0,
